comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
Ugwuqq4feleelth6j514AaABAg		@ambk4522	https://yt3.ggpht.com/ytc/AIdro_lO8kSoc-GEwWAGhBWNeGjYj1P15wmdZA_rSlj9KbAnYw=s48-c-k-c0x00ffffff-no-rj	"Gaga is a freaking genius"	"2021-01-21T02:25:23Z"	12
Ugw4T1A8jCyWLtkVVOJ4AaABAg		@jojojoji7186	https://yt3.ggpht.com/ytc/AIdro_mOWztku8ZmXGRIphW_qwif9JvoUhlFWIft1pWZjwo=s48-c-k-c0x00ffffff-no-rj	"Nice your song is so bad and  your face is very funny 😬😬😬😬😬"	"2021-01-20T10:21:55Z"	0
UgzjGPw__SyLT7-_FRl4AaABAg		@Duskwalker68	https://yt3.ggpht.com/J3yTK2qhk5aet4KNIRL8YOI8lzbMDHR9Xk62sThn-lxh4RNIhA1RThcN2Isxk6vvljecyw489A=s48-c-k-c0x00ffffff-no-rj	"Props to her for actually singing. Not many pop singers do it."	"2021-01-20T01:00:16Z"	560
UgzjGPw__SyLT7-_FRl4AaABAg.9IiLunVMqfV9Yi1WiMjp6B	UgzjGPw__SyLT7-_FRl4AaABAg	@Nik-wu1iv	https://yt3.ggpht.com/ytc/AIdro_lyZv_0FF5HR62hTp1LqMAsR4aktclUfW-tLJjOFBQ=s48-c-k-c0x00ffffff-no-rj	"Pp"	"2022-02-21T14:24:23Z"	1
UgzjGPw__SyLT7-_FRl4AaABAg.9IiLunVMqfV9eOkaIOaY86	UgzjGPw__SyLT7-_FRl4AaABAg	@N0TSureBr0ther-h5c	https://yt3.ggpht.com/RuFL5M5jjhUPZDP3Z85bcDa5aV-YXbIU41ovOEYpq7cXGaqgcEsE_iHfUlcnI-fwYZeEcY_y=s48-c-k-c0x00ffffff-no-rj	"Lady Gaga is not a pop singer 

Lady Gaga is her own song genre"	"2022-08-06T17:02:40Z"	20
UgzjGPw__SyLT7-_FRl4AaABAg.9IiLunVMqfV9fSEjbX2alp	UgzjGPw__SyLT7-_FRl4AaABAg	@jasontorres3986	https://yt3.ggpht.com/ytc/AIdro_mwvF9CbQzemiO94iuIRb5u2FsKi7N8G3oUSiw4oDo=s48-c-k-c0x00ffffff-no-rj	"@@N0TSureBr0ther-h5c rock star"	"2022-09-01T22:03:56Z"	5
UgzEPb8TpV5S9mTKUzR4AaABAg		@Mortadela-k7z	https://yt3.ggpht.com/b12sYEWNwbcA-44WQWwF7ektbx72507l5nM5OyeqsJIgZTKwcTWTnOkwgvPRUznyq8QDNRWZ=s48-c-k-c0x00ffffff-no-rj	"Love you!"	"2020-12-31T14:56:57Z"	1
UgzjhEtRM4-Eg7OHTXZ4AaABAg		@randomgames3173	https://yt3.ggpht.com/ytc/AIdro_nhpgFugFcSr6-QiuHE_2zuHK2y9IGJnBc5umGJ9vLoiA=s48-c-k-c0x00ffffff-no-rj	"Am I the only one who laughed a the beginning😭😭🤚🏾"	"2020-12-31T13:40:39Z"	704
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09I2j4T1SulT	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@anepprvt	https://yt3.ggpht.com/ytc/AIdro_lNqjCGqPyECNsI0ZfUhZ-BvSeYEGGKpsjOoPZxVrUGTZM=s48-c-k-c0x00ffffff-no-rj	"Hahahahaha same"	"2021-01-03T11:44:05Z"	2
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09NSMoPq0cjw	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@prisciladelangelgonzalez7537	https://yt3.ggpht.com/ytc/AIdro_nD9FihygU8vmryyyZAUM9dYQzqyjAtIRX4gL51rag=s48-c-k-c0x00ffffff-no-rj	"Me encanta esta canción"	"2021-05-17T17:18:00Z"	3
