comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
UgyfaiVOGe5VngVmRTV4AaABAg		@jirinaschonenberger6255	https://yt3.ggpht.com/bxCJHTSUf1t3_VG84eBdr8wNY6hcybA3WK6Fwcl79yxcNvKlEPWZLZxfAXdh3CXyQ2KB_JNZNg=s48-c-k-c0x00ffffff-no-rj	"J' ai aimé Céline. Mais aujourd' hui ils on dit á la télévision -  CD veut pour une chanson environ 1 800 000 Euro. C est vrai? Pour une chanson!!!"	"2024-07-28T14:14:44Z"	1
UgyfaiVOGe5VngVmRTV4AaABAg.A6RYJ2RGoq9A6RZJSySBIS	UgyfaiVOGe5VngVmRTV4AaABAg	@fanthazara	https://yt3.ggpht.com/hxmTS58mOWEkvOWkTyzvYDEqBYV8BEiDWqRu8JSuuXaHLJPTg8XLwyG1vQQvVWmdQhyxHBdNCu4=s48-c-k-c0x00ffffff-no-rj	"Je viens de lire dans Forbes qu'elle éxigais pour cette démonstration /une chançon 2millions d'eur.  Affreaux🙈"	"2024-07-28T14:23:32Z"	1
UgyfaiVOGe5VngVmRTV4AaABAg.A6RYJ2RGoq9A6Re8kKN_7t	UgyfaiVOGe5VngVmRTV4AaABAg	@Stephan-q7n	https://yt3.ggpht.com/rd-wKq7OM5kaRGMdDaUgmEZV_J_RbhXXpKaXcjiiy6eMmEl9e3xdq1Jmv_fzp-_n1RA9_VFc=s48-c-k-c0x00ffffff-no-rj	"@@fanthazara et vas apprendre à écrire Français 👍 sans faire une faute d'orthographe à chaque mot !!"	"2024-07-28T15:14:30Z"	0
UgyfaiVOGe5VngVmRTV4AaABAg.A6RYJ2RGoq9A6UAi1n0kOa	UgyfaiVOGe5VngVmRTV4AaABAg	@jirinaschonenberger6255	https://yt3.ggpht.com/bxCJHTSUf1t3_VG84eBdr8wNY6hcybA3WK6Fwcl79yxcNvKlEPWZLZxfAXdh3CXyQ2KB_JNZNg=s48-c-k-c0x00ffffff-no-rj	"@@Stephan-q7n Sorry. Vraiment je ne parle pas bien
Français."	"2024-07-29T14:46:18Z"	0
UgyfaiVOGe5VngVmRTV4AaABAg.A6RYJ2RGoq9A6UBYURAbEe	UgyfaiVOGe5VngVmRTV4AaABAg	@Stephan-q7n	https://yt3.ggpht.com/rd-wKq7OM5kaRGMdDaUgmEZV_J_RbhXXpKaXcjiiy6eMmEl9e3xdq1Jmv_fzp-_n1RA9_VFc=s48-c-k-c0x00ffffff-no-rj	"​@@jirinaschonenberger6255Ce n est pas à vous 😉 
Que je disais ça !
Mais au type qui raconte n importe quoi !
Sous votre post ."	"2024-07-29T14:53:36Z"	0
UgyfaiVOGe5VngVmRTV4AaABAg.A6RYJ2RGoq9A6UF9iIuSer	UgyfaiVOGe5VngVmRTV4AaABAg	@Stephan-q7n	https://yt3.ggpht.com/rd-wKq7OM5kaRGMdDaUgmEZV_J_RbhXXpKaXcjiiy6eMmEl9e3xdq1Jmv_fzp-_n1RA9_VFc=s48-c-k-c0x00ffffff-no-rj	"Par contre pour l argent
C est faux également.
Le comité olympique à dit 
Seuls les danseurs et la mise en scène du spectacle !
Sont payés
Pas les chanteurs et chanteuses."	"2024-07-29T15:25:10Z"	0
UgyfaiVOGe5VngVmRTV4AaABAg.A6RYJ2RGoq9A6UFBx8uPTP	UgyfaiVOGe5VngVmRTV4AaABAg	@Stephan-q7n	https://yt3.ggpht.com/rd-wKq7OM5kaRGMdDaUgmEZV_J_RbhXXpKaXcjiiy6eMmEl9e3xdq1Jmv_fzp-_n1RA9_VFc=s48-c-k-c0x00ffffff-no-rj	"Ce sont des fausses informations."	"2024-07-29T15:25:28Z"	0
UgziTRQVqb2JNf3NqAV4AaABAg		@MatteoFerrariAC	https://yt3.ggpht.com/LoAcW_gD0W-a_Cu1IRE8q17b5Xu8DgbUndCiqs66Xfe-QneHs8zESS9Ft0DJuuDh4qwG8JY8svs=s48-c-k-c0x00ffffff-no-rj	"❤"	"2024-07-28T14:10:37Z"	0
Ugx4dRmyaq9XduGasRZ4AaABAg		@marionduport-alchimienaturelle	https://yt3.ggpht.com/VvHTtAjffN7gy1QkUzvu4LmsJo7ivCCzfR9yrMILmoFY7a-jEbOZO64R_2v8k8TmtAgDrMBPDQ=s48-c-k-c0x00ffffff-no-rj	"Magistrale cette femme !"	"2024-07-28T14:06:19Z"	0
UgynrGwFQUTyihtlsjl4AaABAg		@fam7759	https://yt3.ggpht.com/ytc/AIdro_lFJhnLdL2fmT536kSNaTY7fYpKQwBgkjTF5LvKzI_cdjs=s48-c-k-c0x00ffffff-no-rj	"Hélas, pauvre Céline ou plutôt, est-ce son avatar !???

Une si belle voix, pour exalter le sacrifice de toutes les valeurs authentiques à un amour mortel.

En effet, ceux qui aiment leur seul amour,  égoïste amour,  seront réunis toute l' éternité, comme elle le chante, mais  en enfer, où les cris et les grincements de dents surpasseront les plus horribles douleurs expérimentées sur terre !!! 
Prions  si elle est encore vivante, qu' elle reçoive la révélation du pourquoi de  son affliction terrestre et qu' elle se repente pour gagner, non pas 2 millions, mais la Vie Eternelle en Celui qui s' appelle Le Chemin, la Vérité et la Vie !

Les mondialistes dégénérés, morbides adeptes de la secte du workisme,  et adorateurs du mal et de la destruction ont ouvert la porte de la mort,  anéanti l' ambition de rassemblement des peuples autour des J O

S' ils ne se repentent, 
leur punition insupportable, terrifiante et éternelle, comme celle du dieu infernal qu' ils révèrent et celle de ses sbires, sera inéluctable !!!!"	"2024-07-28T14:05:59Z"	0
UgzlW91PHvpzYemWwkx4AaABAg		@stelhermes2654	https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s48-c-k-c0x00ffffff-no-rj	"❤❤Celine Dion gracias gracias gracias 🌍🌏🌎🌌 eternamente gracias❤Angel del CIELO y della TIERRA😇 Grazie DIOS 🙏🙏detras de la oscurida siempre esta la LUZ  🌕 DIOS puso a C Dion para que El mundo pudiera ver la creacion divina di Dios ❤❤❤ grazie grazie Padre🙏"	"2024-07-28T14:03:28Z"	0
UgxtQyOnnW4f8W1KOu94AaABAg		@reneeschembri817	https://yt3.ggpht.com/ytc/AIdro_kK63eUOcg58cYAobnDuIM_TSTVyTE4vYeY56H0bEw=s48-c-k-c0x00ffffff-no-rj	"Une vraie merveille une véritable artiste une véritable chanteur Limousin très bien représenté toujours autant de talent bravo à elle"	"2024-07-28T14:02:17Z"	0
UgwAuZcFabMHhztjLGh4AaABAg		@LailaZaitar-mu9rg	https://yt3.ggpht.com/ytc/AIdro_kGbzuHsf8CGdiFeKVM3TKi9r4JmymtqTsx0WMjsLQvZuItYdhl3_7MMdXoz9-I9Xxg9g=s48-c-k-c0x00ffffff-no-rj	" celine une femme d affaires  hhhhhhh cest pour mes fans"	"2024-07-28T13:58:21Z"	0
UgxdjoGPmT__Rm5y2aB4AaABAg		@antoineblanquart4749	https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj	"Bon après quelques minutes de chant pour des millions deuros… a quand les vrais artistes d’antan? Ceux qui faisaient cela pour l’art et non pour les sous sous ?! Car je pense qu’elle n’avait pas besoin de tous ces euros lol français réveillez vous! On nous vole comme la dernière des putes au coin d’un bois 🤣 sinon belle presta, encore heureux vu son tarif! Avec ça elle moi ultra j’espère bien se soigner! Aller tous vous faire enculer 😂"	"2024-07-28T13:58:20Z"	0
Ugwr0V5k-ls4x1ZX7z54AaABAg		@fam7759	https://yt3.ggpht.com/ytc/AIdro_lFJhnLdL2fmT536kSNaTY7fYpKQwBgkjTF5LvKzI_cdjs=s48-c-k-c0x00ffffff-no-rj	"Hélas, pauvre Céline ou plutôt, est-ce son avatar !???

Une si belle voix, pour exalter le sacrifice de toutes les valeurs authentiques à un amour mortel.

En effet, ceux qui aiment leur seul amour,  égoïste amour,  seront réunis toute l' éternité, comme elle le chante, mais  en enfer, où les cris et les grincements de dents surpasseront les plus horribles douleurs expérimentées sur terre !!! 
Prions  si elle est encore vivante, qu' elle reçoive la révélation du pourquoi de  son affliction terrestre et qu' elle se repente pour gagner, non pas 2 millions, mais la Vie Eternelle en Celui qui s' appelle Le Chemin, la Vérité et la Vie !

Les mondialistes dégénérés, morbides adeptes de la secte du workisme,  et adorateurs du mal et de la destruction ont ouvert la porte de la mort,  anéanti l' ambition de rassemblement des peuples autour des J O

S' ils ne se repentent, 
leur punition insupportable, terrifiante et éternelle, comme celle du dieu infernal qu' ils révèrent et celle de ses sbires, sera inéluctable !!!!"	"2024-07-28T13:58:11Z"	0
UgzqYW87QzjkzGEJcK94AaABAg		@LailaZaitar-mu9rg	https://yt3.ggpht.com/ytc/AIdro_kGbzuHsf8CGdiFeKVM3TKi9r4JmymtqTsx0WMjsLQvZuItYdhl3_7MMdXoz9-I9Xxg9g=s48-c-k-c0x00ffffff-no-rj	" LA NOTE LES FRANçais  le payes"	"2024-07-28T13:56:03Z"	0
UgwuyxezI8WWx1QeY7Z4AaABAg		@LeifGydaThorson	https://yt3.ggpht.com/ytc/AIdro_nxMusYOshjCAeD1E5cB-v8_HTbCHBiZVsl7OXhGTyxmWSWQ5RBwYvERFVkc_fUGtejGA=s48-c-k-c0x00ffffff-no-rj	"Sie war der einzig werte Beitrag dieser Clownsveranstaltung"	"2024-07-28T13:55:43Z"	0
Ugz1l5gQCEC8VM0bUK14AaABAg		@LailaZaitar-mu9rg	https://yt3.ggpht.com/ytc/AIdro_kGbzuHsf8CGdiFeKVM3TKi9r4JmymtqTsx0WMjsLQvZuItYdhl3_7MMdXoz9-I9Xxg9g=s48-c-k-c0x00ffffff-no-rj	" LA FRANCE MA GATE ET FRAINCES SONT MES FANS DE MOI"	"2024-07-28T13:53:54Z"	0
Ugyl698b5bD7j9hjnj54AaABAg		@biaginodonadoni742	https://yt3.ggpht.com/mZ9aUbCW3L6Wmi5bitckTFjp1D-xS3hnhe0TpoKahY3SOscq37_wT3_rpGIBjrC2Bp4i6EGdbQ=s48-c-k-c0x00ffffff-no-rj	"❤"	"2024-07-28T13:53:48Z"	0
Ugz_wMawgTJNjcIS-G94AaABAg		@LailaZaitar-mu9rg	https://yt3.ggpht.com/ytc/AIdro_kGbzuHsf8CGdiFeKVM3TKi9r4JmymtqTsx0WMjsLQvZuItYdhl3_7MMdXoz9-I9Xxg9g=s48-c-k-c0x00ffffff-no-rj	" CELIEN NON AUBLIE PAS LE CHEQUE <<<200000000000 EURO<<"	"2024-07-28T13:52:19Z"	0
UgylEPyq3N2rXU9ZLTV4AaABAg		@sofiapimenta3354	https://yt3.ggpht.com/ytc/AIdro_nyiPXAIZ-2FjUKjf-KcW43daxOSI2Zm3GVEPlizho=s48-c-k-c0x00ffffff-no-rj	"❤"	"2024-07-28T13:50:18Z"	0
UgyketyHkU52K_iF-rV4AaABAg		@sebastienrp2.032	https://yt3.ggpht.com/ytc/AIdro_nr3sx7IUZHBDBhowvMxygjmb1xr-TtbcoMT5kq7YRCztk=s48-c-k-c0x00ffffff-no-rj	"grosse campagne de trolls sur toutes les pages youtube contenant la cérémonie d'ouverture avec les navets présentés !!! quelle belle campagne de propagande sauf que vos profils sont tuos les mêmes bande de nazes !!! ;) et ce com sautera en deux fois rien de temps pour ne laisser que les trols lècheur de boulles !!! ;) arf arf arf je me marre !!! ;)"	"2024-07-28T13:49:16Z"	0
